id,date,x,y,nn5,nn6,access_type,distance_to_road,terrain_type,area,volume,composition_construction,composition_natural,composition_communal,composition_communal_large,composition_dangerous,dangerous_waste_description,photo_id1,photo_id2,photo_id3,description,unknown1,unknown2,unknown3,unknown4,unknown5,unknown6,unknown7,unknown8,unknown9,unknown10,unknown11
54,2010-04-18 14:32:40,13.9651543941235,45.6624533282692,,,2,850,1,10,4,,,,100,,,,,,,,19,1764,,,,,,,,
55,2010-04-18 14:39:02,13.9841105243322,45.6895689151056,,,1,30,1,100,20,100,,,,,,,,,,,19,,,,,,,,,
56,2010-04-18 14:24:28,14.0212662794362,45.6793124397504,,,1,260,1,10,1,,,100,,,,,,,,,19,1764,,,,,,,,
58,2010-04-18 14:27:02,14.1730339961326,45.7709940895325,,,1,300,2,1400,2500,,5,30,55,10,"<p>nevarni odpadki so azbestne plošče, najdemo pa tukaj še električno inelektronsko opremo.</p>",,,,<p>količine so približne ker je odlagališče zaraščeno in ni možno določitkoličine odpadkov.</p>,,94,,,,,,,,,
61,2010-04-23 08:39:45,13.7728167427134,45.8841009852028,,,2,500,1,5,2,,,,100,,,,,,<p>Pnevmatike</p>,,84,577,1,,,,,,,
63,2010-04-18 14:42:33,13.848284067961,45.8268364576977,,,1,2,2,2,2,,,,100,,,,,,<p>Pnevmatike</p>,,49,1804,,,,,,,,
64,2010-04-18 14:26:44,13.8442137421156,45.8259067041175,,,1,3,2,5,1,20,,,80,,,,,,,,49,1804,,,,,,,,
65,2010-04-18 14:30:38,13.8702792401341,45.7964006174878,,,1,10,1,60,12,50,,,50,,,,,,,,111,933,,,,,,,,
66,2010-04-18 14:38:08,13.9693832072965,45.8290871130462,,,1,50,1,30,5,50,,,50,,,,,,,,136,1933,,,,,,,,
67,2010-04-18 14:20:17,13.9681988769366,45.7854970864003,,,1,5,1,7,5,,,,100,,,,,,<p>Osebni avto</p>,,136,1933,,,,,,,,
68,2010-04-18 14:33:46,13.9173263656194,45.8783283887343,,,1,200,1,20,10,,,,,100,"<p>Dva avtomobila Chrysler Voyager, nevozna, neregistrirana, delno žeodmontirani deli. Na tem mestu je eden približno leto in pol, drugu pa približnošest mesecev.</p>",23843,,,<p>brez pripomb</p>,,1,,,,,,,,,
69,2010-04-18 14:29:33,15.9226258075143,46.314938968631,,,3,10,2,200,20,0,0,25,70,5,<p>salonitne plošče</p>,31704,31713,31714,<p>Odpadki so raztreseni po celotnem območju in jih je težko zajeti le na trehslikah</p>,,135,1092,,,,,,,,
70,2010-04-04 12:23:31,15.4504084360481,46.0119270305425,,,2,100,2,100,10,,,,50,50,"<p>Nevarni odpadki (5m3)_ avtomobil, pnevmatike, embalaže pesticidov, akumulator</p><p>Kosovni odpadki (5m3): sodi, hladilniki, pralni stroj, računalnik, ...</p>",,,,"<p>Potrebna je mehanizacija in vrvi za izvleči avtomobil</p><p>Pristop do odlagališča je po travniku severno od GPS koordinat iz asfaltiraneceste. Pobočje je rahlo nagnjeno, vendar je dostop možen s terenskim vozilom alitraktorjem ob gozdu. Za izvleči avtomobil so potrebne vrvi.</p>",,54,1813,,,,,,,,
73,2010-04-04 12:29:39,14.9775313471773,45.6176354206017,,,4,2,3,10,100,50,,50,,,,,,,"<p>POZOR<br/>Lokacija je bila označena večkratno. Ker nismo mogli ugotoviti, katera odoznačenih točk je prava, so ti podatki enaki podatkom lokacije, ki je 600 mproti JV.</p>",,48,747,,,,,,,,
75,2010-04-04 12:29:32,14.8053421445762,45.6932512974576,,,1,1000,3,10,5,40,20,15,15,10,,,,,,,48,634,,,,,,,,
77,2010-04-04 12:29:15,14.8242004721195,45.682205699602,,,1,50,1,4,4,20,20,20,20,20,,,,,,,48,210,,,,,,,,
78,2010-04-04 12:29:32,14.8715297108926,45.6747430165785,,,1,500,1,5,5,20,30,20,20,10,,,,,,,48,507,,,,,,,,
80,2010-04-18 14:40:36,15.611613763992,46.225769311345,,,1,20,2,500,4,,,,100,,"<p>Razne pločevinke,odpadna peč za kurjavo,štedilnik,razna pločevina</p>",,,,,,106,1881,,,,,,,,
82,2010-04-18 14:21:12,13.7331494371106,45.5846834446261,,,3,50,3,30,30,10,,10,80,0,<p>Nekdanje odlagališče na Razgledni poti (nasproti hiše na Razgledni poti 1)</p>,24071,,,,,50,437,,,,,,,,
83,2010-04-18 14:20:37,13.7332073451785,45.5821150724168,,,1,10,1,50,40,80,,,20,,<p>Odlagališče pri nekdanji izolirnici bolnice Valdoltre oz. pri igrišču vValdoltri.</p>,24072,24073,,,,50,,,,,,,,,
84,2010-04-18 14:28:39,13.7273046954359,45.5844473511782,,,1,10,2,6,5,,,,100,,<p>Pod taborniško površino se nahaja zapuščen osebni avtomobil.</p>,24070,,,,,50,437,,,,,,,,
85,2010-04-18 14:26:02,15.6440601682934,46.2096502551407,,,1,10,1,90,20,,,50,50,,,,,,,,106,1881,,,,,,,,
87,2010-04-18 14:35:01,15.590326977732,46.5634640963897,,,1,1500,1,200,1000,60,,30,10,,,,,,,,70,,,,,,,,,
91,2010-04-18 14:33:46,14.1176697511393,45.802929589303,,,1,5,1,200,400,20,70,,10,,,,,,,,94,2121,,,,,,,,
92,2010-04-18 14:31:35,13.7438366121922,45.5952991185735,,,2,500,1,6,4,,,,,100,<p>Nad mejnim prehodom Lazaret se ob trtah nahaja zapuščen avtomobil znamkeRenault 4 (rdeče barve).</p>,24069,,,,,50,,,,,,,,,
93,2010-04-18 14:26:45,14.6335855246419,46.0381734959945,,,1,0,1,100,15,,,50,50,,,23868,,,<p>Farji Štant</p>,,61,1820,,,,,,,,
94,2010-04-18 14:34:55,13.7244890672148,45.5906919145131,,,1,10,1,100,100,40,,30,30,,<p>Vhod v nekdanjo deponijo Komunale. Smeti so razmetane po večji površini.</p>,24075,24076,,,,50,437,,,,,,,,
95,2010-04-18 14:37:10,13.7462580259058,45.5729320377152,,,2,500,1,20,20,,,,,100,"<p>Nahaja se ob obali Ankarana (med Sv. Katarino in Adrijo Ankaran). Natančnejeje to Katastrska občina Oltra, parcela št. 1358. Tu, na območju Nature 2000 setorej nahajajo 20 cm pod zemljo (oz. mivko) azbestne plošče (ternit). Natančneprostornine in površine ne moremo določiti, ker so po površino.</p>",,,,,,50,,,,,,,,,
96,2010-04-18 14:39:03,14.1237971874445,45.8215036346614,,,1,3,2,150,100,5,10,25,60,,,,,,"<p>ocena količine odpadkov je približna, saj je odlagališče delno sanirano inzaraščeno.</p>",,94,1470,,,,,,,,
184,2010-04-18 14:28:46,14.5302857703698,45.6707800299959,,,1,5,3,500,5,10,10,70,10,0,"<p>gume, akumulator, plastenke,embalaža</p>",,,,,,65,34,,,,,,,,
7754,2010-05-02 14:30:40,15.9768447869633,46.4839604610133,,,1,30,2,15,10,,,,,,,,,,,,42,,1,,,,,,,
102,2010-04-18 14:32:48,13.9174100573433,45.8825575386626,,,1,3,1,50,60,100,,,,,"<p>Gradbeni odpadki, verjetno od rušenja stare hiše</p>",23872,,,<p>Količina je velika. za odstranitev je potrebna uporaba gradbene mehanizacije.</p>,,1,,,,,,,,,
103,2010-04-18 14:38:33,13.9184781722628,45.8822885682852,,,1,10,1,30,20,100,,,,,"<p>Gradbeni odpadki, verjetno od rušitve stare zgradbe - beton, kamen, opeka,..</p>",23873,,,<p>Gradbeni odpadki - za odstranitev bo potrebna gradbena mehanizacija</p>,,1,,,,,,,,,
105,2010-04-18 14:31:06,13.7546152913533,45.7841999465393,,,1,10,3,60,100,30,30,10,30,,<p>nevarnih odpadkov ni videti</p>,,,,"<p>Dostop enostaven po dobrem kolovozu.<br/>Odlagališče je na dnu 5-10 m globoke vrtače, dostop do dna enostaven. Potrebentraktor za vleko kosovnih odpadkov iz vrtače.</p>",,111,933,,,,,,,,
106,2010-04-04 12:59:52,15.765160097179,46.5092036519831,,,2,50,1,40,50,80,0,5,10,5,"<p>Veliko odlagališče ob Korenškem potoku na levi strani v hrib (verjetnaodgovornost lastnika njive)</p><p><a href="""">vsbcesar@gmail.com</a></p>",,,,,,26,565,,,,,,,,
107,2010-04-04 12:59:51,15.7559600138764,46.5065572243341,,,1,2,2,30,50,30,,60,5,5,"<p> Staro odlagališče smeti, na stari občinski stezi (Dupleški vrh), verjetnaodgovornost bližnjih prebivalcev; zraven vodnega zajetja na Dupleškem vrhu. <a href="""">vsbcesar@gmail.com</a></p>",,,,,,26,333,,,,,,,,
108,2010-04-04 12:23:31,15.4796036357712,45.8910077900348,,,2,500,1,3000,50,20,10,20,40,10,"<p>odpadki do mešani od glaževine, do raznih avtomibilskih delov, plastenk inplastičnih materialov, itd..</p><p>POZOR</p><p>Odpadki so razpršeni v krogu 250 m od označene lokacije.</p>",,,,,,54,1813,,,,,,,,
109,2010-03-22 19:47:32,15.4948899471392,45.9051797178338,,,1,100,1,30000,1000,20,20,20,20,20,"<p>Romsko naselje, odpadkov vseh vrst</p><p>POZOR</p><p>Odpadki so razpršeni v krogu 250 m od označene lokacije.</p>",,,,,,54,,,,,,,,,
110,2010-03-22 19:49:18,15.514754413437,45.8762211095159,,,1,700,1,2000,1000,20,20,20,20,20,"<p>Romsko naselje, vseh vrst odpadkov.</p><p>POZOR</p><p>Odpadki so razpršeni v krogu 250 m od označene lokacije.</p>",,,,,,9,,,,,,,,,
111,2010-04-01 13:59:00,15.529231867954,45.9060636956848,,,1,700,1,4000,3,0,0,5,5,0,<p>naj bi bilo v lasti ministrstva za gospodarstvo. prvostnoi je bil lastnikMORS<br/>smeti vse zvrsti</p>,,,,<p>POZOR</p><p>Odpadki so razpršeni v krogu 250 m od označene lokacije.</p>,,9,,,,,,,,,
112,2010-03-22 19:52:02,15.5153536568433,45.9035894061681,,,1,1000,1,1000,3000,20,20,20,20,20,<p>bivša gramozna jama v zasipanju<br/>od avtomobilskih školjk do plastike</p><p>POZOR</p><p>Odpadki so razpršeni v smeri SV-JZ 130 m od označene lokacije.</p>,,,,,,9,,,,,,,,,
113,2010-03-22 19:53:09,15.5198939597361,45.9039828523094,,,1,1300,1,2000,1000,20,20,20,20,20,<p>bivši peskokop mislim da je v lasti občine Brežice</p><p>v zapipavnju .. avtomobilske školjke itd....     pogosti požari. na tem mestucigani kurijo avtomobile itd...</p><p>POZOR</p><p>Odpadki so razpršeni v krogu 60 m od označene lokacije.</p>,,,,,,9,,,,,,,,,
114,2010-04-04 12:23:31,15.5044549496685,45.9069759287399,,,1,500,1,3000,500,20,20,20,20,20,<p>raznorazni odpatki...  poletni tabor ciganov...</p><p>POZOR</p><p>Odpadki so razpršeni v krogu 250 m od označene lokacije.</p>,,,,,,54,1813,,,,,,,,
131,2010-04-18 14:31:27,14.0287545436284,45.5721127068217,,,1,10,3,250,100,5,10,70,10,5,"<p>Odlagališče odpadkov leži v kraški kotanji od koder se stekajo vode vpodzemne kraške jame (Dimnice,Škocjanske jame).</p>",23948,23949,23950,<p>Vaško odlagališče</p><table cellpadding=0 border=0 cellspacing=0><tbody><tr><td align=left><p>ocistimo_si_uporabnik</p></td><td align=left><p>22.02.2010 11:34:13</p></td></tr></tbody></table><p>Ni nevarnih odpadkov bivše vaško odlagališče</p>,,35,1789,,,,,,,,
132,2010-04-18 14:32:40,14.0717945732877,45.5832178734835,,,2,100,2,20,5,60,,10,20,10,"<p>Akumulator, azbestne plošče</p>",23952,23953,23954,,,35,1789,,,,,,,,
133,2010-04-18 14:20:17,14.0623550075311,45.5883921580423,,,2,100,1,20,20,,,,100,,"<p>Avtomobilske školjke, gume</p>",23957,23958,23959,,,35,1789,,,,,,,,
134,2010-04-03 20:56:31,16.1872918319847,46.5824391546626,,,1,15,1,3,1,30,20,25,25,,<p>Odpdki razmetani po območju velikosti 2 arov.</p>,,,,,,188,26,,,,,,,,
135,2010-04-03 20:56:31,16.1853888216433,46.5727634586266,,,1,10,1,2,0.5,,,50,50,,,,,,,,188,26,,,,,,,,
136,2010-04-18 14:24:29,16.1871619621031,46.5725026502893,,,1,10,1,1,0.3,,,,100,,<p>Na deponiji odvržena iztrošena hladilna skrinja.</p>,,,,,,188,,,,,,,,,
137,2010-04-03 20:56:31,16.1961290773866,46.5805850175064,,,2,1500,1,15,2.5,30,20,25,25,,,23964,,,,,188,26,,,,,,,,
138,2010-04-03 20:56:30,16.1830339332467,46.5850674879194,,,2,5,1,10,2,50,10,20,20,,,23965,,,,,188,24,,,,,,,,
139,2010-04-03 20:56:31,16.1894277562789,46.5793017928049,,,2,5,1,15,3,30,10,20,40,,"<p>V manjši in plitki, ter suhi gramozni jamni so odpadki razmetani po območjuvelikosti okoli 2. arov.</p>",30958,30959,,,,188,26,,,,,,,,
7736,2010-04-22 18:52:03,14.0262145654228,45.7179280619342,,,2,50,1,800,5,,,90,9,1,"<p>Odpadki prinešeni preko hudournika kot naplavine. Sestava odpadkov je v večjimeri iz plastenk in ostalih plastičnih odpadkov (vrečke, embalaža...).</p><p>POZOR</p><p>Odpadki so razpršeni, potrebno je pregledati 250 m v smeri V - Z od označenelokacije.</p>",,,,,,19,,0,,,,,,,
141,2010-04-18 14:22:09,14.7217170377929,46.0195179967298,,,1,0,1,10,3,20,,,,80,"<p>salonitke 4m3, gume</p>",23977,,,<p>pri odcepu na Prežganje</p>,,61,,,,,,,,,
142,2010-04-18 14:29:35,14.724620869725,46.0194155135906,,,1,0,1,2,1,,,,50,50,<p>2 gumi</p>,23978,,,,,61,1820,,,,,,,,
143,2010-04-18 14:28:46,14.7011799033155,46.0181412717094,,,3,30,2,20,10,95,,,,5,<p>2 soda z neznano vsebino</p>,23979,,,"<p>ob cesti, na dnu kupov zemljine</p>",,61,,,,,,,,,
144,2010-04-18 14:28:51,14.6178947308308,46.0441685157854,,,1,0,1,50,10,100,,,,,,23980,,,<p>zaraščeni gradbeni odpadki</p>,,61,,,,,,,,,
145,2010-04-18 14:27:46,14.6087769552605,46.0177676617917,,,3,300,1,300,100,,,,,100,"<p>asfalt, ki se predeluje</p>",23981,,,"<p>asfalt v kamnolomu Sostro, verjetno ne gre za divje odlagališče</p>",,61,,,,,,,,,
146,2010-04-18 14:22:46,14.6245910968297,46.0131166261678,,,2,100,3,4,1,,50,,25,25,<p>salonitke</p>,23982,,,"<p>na desni 100m od ceste proti Šentpavlu, v kotanji blizu daljnovodnega stebra</p>",,61,,,,,,,,,
147,2010-04-18 14:26:24,14.6585642605231,46.0757995549097,,,1,0,1,5,1,,,,,100,<p>salonitke 1m3</p>,23983,,,<p>kup salonitk pri hiši</p>,,61,,,,,,,,,
148,2010-04-18 14:42:06,14.5838044328308,46.0458454946316,,,1,0,2,300,20,90,,,10,,,23984,,,"<p>desno ob makadamu, ki pelje od zadnjih hiš</p>",,61,1202,,,,,,,,
149,2010-04-18 14:21:13,14.5819902942452,46.0418210665539,,,1,0,1,20,3,,,,100,,,23985,,,<p>ob zabojnikih pri obvoznici - iz Litijske ni dostopa z osebnim avtomobilom</p>,,61,1538,,,,,,,,
150,2010-04-18 14:31:30,14.5842164581497,46.0449776626455,,,1,0,1,25,10,,50,,50,,,23986,,,<p>tik ob zadnji hiši v vrsti - rumeno siva hiša</p>,,61,1538,,,,,,,,
151,2010-04-18 14:29:04,14.5822671109394,46.0451665614668,,,2,200,1,60,5,70,10,10,,10,<p>izolacijska pena</p>,23987,,,,,61,1202,,,,,,,,
152,2010-04-18 14:27:05,14.5824404289676,46.0436106249202,,,1,0,1,30,10,80,,20,,,,23989,,,<p>ob belem silosu pri obvoznici na Litijski cesti</p>,,61,1202,,,,,,,,
154,2010-04-18 14:34:12,14.5913840880268,46.0434639457228,,,1,0,1,5,3,100,,,,,,23991,,,"<p>verjetno ni divje odlagališče, pač pa še uporaben material</p>",,61,,,,,,,,,
155,2010-04-18 14:32:39,14.5922237527656,46.0428344387624,,,1,0,1,10,3,,,,,100,<p>gume in salonitke</p>,23992,,,"<p>Na makadamskem parkirišču. Poglej naokoli, odpadki v več kupih. </p>",,61,,,,,,,,,
156,2010-04-18 14:41:27,14.5942986133161,46.0437877866953,,,2,50,1,100,20,50,,20,10,20,"<p>izolacija, salonitke</p>",23993,23994,,"<p>lopata, nasproti betonarne</p>",,61,1538,,,,,,,,
157,2010-04-18 14:25:35,14.6212524214073,46.0439605970298,,,1,0,2,50,5,30,20,30,,20,<p>salonitke 1m3</p>,23995,,,"<p>na koncu barak, na desni na pobočju. Zelo blizu hiš!</p>",,61,1820,,,,,,,,
158,2010-04-18 14:29:34,14.61587447,46.0451241591232,,,3,100,1,100,15,,,50,50,,,23996,,,<p>privat Gardenia - pod zapuščenimi steklenjaki</p>,,61,1820,,,,,,,,
159,2010-04-18 14:29:35,14.6153348747248,46.0454213187869,,,1,0,1,50,3,,,,100,,,23997,,,<p>pri vrtnariji ob Ljubljanici</p>,,61,1820,,,,,,,,
160,2010-04-18 14:31:22,14.6196127283409,46.0497208196211,,,3,100,1,10000,10000,,,25,25,50,"<p>avtomobili, akumulatorji, gume....</p>",23999,24000,,<p>Na zasebnem zemljišču v poplavnem območju Ljubljanice</p>,,61,,,,,,,,,
161,2010-04-18 14:41:29,14.623109563199,46.0477078684304,,,1,0,1,15,3,,,50,20,30,<p>Salonitke 1m3</p>,24001,,,,,61,1820,,,,,,,,
162,2010-04-18 14:36:33,14.5898694004271,46.0411744559535,,,1,0,1,80,20,50,,20,,30,"<p>salonitke 5m3; izolacija 0,2m3, gume 0,5m3; </p>",24002,24003,,<p>ob zelenih zabojnikih pri stari pošti</p>,,61,1538,,,,,,,,
163,2010-04-18 14:24:03,14.589676872823,46.0373205605635,,,3,50,1,300,200,50,,,50,,,,,,"<p>Rematom, privat.</p>",,61,1538,,,,,,,,
164,2010-04-18 14:33:15,14.5798251123039,46.0346853039831,,,3,100,1,150,25,50,10,,10,30,"<p>gume 5m3, salonitke 3m3</p>",24004,,,"<p>na privatnem zemljišču, ograja</p>",,61,1538,,,,,,,,
165,2010-04-03 21:27:02,14.5891422170933,46.0087261404799,,,2,20,1,2,1,,,,50,50,<p>5 gum</p>,24005,,,,,123,1912,,,,,,,,
166,2010-04-03 21:27:02,14.5899108669874,46.0083234890186,,,2,100,1,20,3,,,40,40,20,"<p>asfalt, salonitke, gume, barva</p>",,,,,,123,1912,,,,,,,,
167,2010-04-18 14:23:31,14.6262456911236,46.0003175213973,,,1,0,1,20,5,,,,,100,<p>asfalt</p>,24006,,,,,61,,,,,,,,,
168,2010-04-18 14:20:10,14.6299875553643,45.999255387949,,,1,0,2,250,100,90,,,,10,"<p>Sodi, avto, neuporaben bager</p>",24007,,,,,61,,,,,,,,,
169,2010-04-11 21:23:19,14.6299156413662,46.0123775199639,,,3,50,2,150,100,50,45,5,,,,24008,,,,,61,1983,,,,,,,,
170,2010-04-03 21:27:02,14.5921130827263,46.009537643255,,,1,0,1,5,2,,,,100,,,24009,,,"<p>Kamnolom pri Orlah - po cesti nad kamnolom, ko prideš mimo kamnoloma pospodnji cesti do konca</p>",,123,1912,,,,,,,,
171,2010-04-18 14:37:16,14.589896527187,46.0097210335454,,,1,0,3,4,1,,,,,100,"<p>avtomobilski deli, gume</p>",24010,,,"<p>na cesti na levi strani, če se pelješ od Orel</p>",,123,,,,,,,,,
172,2010-04-11 21:23:20,14.6684427705486,45.9880213851287,,,3,100,1,20,5,,,,100,,,24011,,,,,61,1983,,,,,,,,
173,2010-04-11 21:23:20,14.6280188118373,45.9930187747084,,,1,0,1,5,2,,,,100,,,24012,,,,,61,1983,,,,,,,,
174,2010-04-11 21:23:20,14.6274763494349,45.9920683750606,,,3,20,2,100,20,20,40,20,20,,,24013,,,<p>ob cesti pred tablo Repče</p>,,61,1983,,,,,,,,
175,2010-04-04 16:42:18,14.6767532099267,45.9924632580513,,,1,0,2,3,1,,,50,,50,"<p>izolacija 0,5m3</p>",24014,,,,,32,2055,,,,,,,,
2513,2010-03-28 10:00:03,14.5046215631806,46.0374563743714,,,1,3,1,10,3,,,,,100,<p>na lokaciji se nahajajo azbestne salonitne plošče</p>,,,,,,61,,,,,,,,,
178,2010-04-18 14:31:31,13.8463738895636,45.7269394337693,,,2,200,2,6,5,,,,,100,<p>KAROSERIJA (VOZILO FORD ESCORD)</p><p>- fotografija je nastala 25.10.2009 ob 11:28</p>,24019,,,<p>- pobočje z blagim naklonom<br/>- dostop iz bližnje makadamske ceste</p>,,111,,,,,,,,,
7756,2010-05-02 14:49:19,15.9770636056501,46.481808338757,,,1,20,2,15,10,,,,,,<p>Površina in prostornina sta določeni le približno.</p>,,,,,,42,,1,,,,,,,
180,2010-04-18 14:29:22,13.9982961965356,45.8851696638512,,,1,15,1,10,7,,,,,100,<p>Karamboliran in zapuščen osebni avto. Leži na majhni jasi ob začetkuplaninske poti po robu in ca 15 m od glavne komunikacije Col- Otlica -Predmeja. Ob odcepu za Žagolič</p>,24022,,,,,1,,,,,,,,,
182,2010-04-18 14:36:54,15.3954323030144,46.1699535418962,,,3,120,2,200,80,10,,35,45,10,"<p>Na odlagališču so cca 4 osebni avtomobili (t.j. tudi akumulatorji in olja).Opaziti je tudi precej oljnih posod. Kar nekaj zdravil, ter veliko plenic(pampers).</p>",24037,24033,24035,"<p>Zemljišče smo kupili 1995 leta in že takrat je bilo na tem mestu črnoodlagališče. Na kupljenem posestvu je bilo kar nekaj tovrstnih odlagališč,katere smo uspeli primerno sanirati, to odlagališče pa ima otežen dostop, hkratise pa še vedno povečuje, saj je tik nad odlagališčem locirana vas.<br/>Kljub številnim opozorilom, da bi prenehali odlagati, smo bili do sedajneuspešni. <br/>Odlagališče smo hoteli sanirati tudi z občinsko pomočjo, toda smo bili vselejzavrnjeni, češ da je to naša dolžnost, saj smo lastniki zemljišča. Tako jeodlagališče ostalo vse do danes.</p><p>S spoštovanjem</p>",,120,1440,,,,,,,,
183,2010-04-18 14:32:02,13.8151513172187,45.4999751896417,,,4,20,2,500,50,50,,,50,,"<p>Označena lokacija se nahaja tik ob cesti iz Marezig proti Truškam, v manjšihudourniški grapi, na precej zahtevnem terenu, toda v neposredni bližini ceste.<br/>Onesnaženo območje ni toliko veliko, ampak vsekakor je v na tem območju precejkosovnih odpadkov (odvrženi gospodinjski aparati, raznorazno staro železje) ingradbenega materiala.</p><p>Podatek o prostornini je zaradi moje neizkušenosti pri tovrstnem ocenjevanjunezanesljiv</p>",,,,,,50,731,,,,,,,,
185,2010-04-10 10:21:15,14.5013746935579,45.6990396288395,,,1,300,1,100,20,60,,19,30,1,"<p>potencialno nevarno - mogoča explozivna sredstva, gre za betonski  bunkerdelno porušen iz leta 1937 - Rupnikova linija </p>",,,,,,65,39,,,,,,,,
187,2010-04-18 14:32:40,14.5829282234015,45.9146587568364,,,1,30,1,4,17,100,,,,,,,,,Raba tal: njive in vrtovi<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: manj pomembno<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: strojno<BR>Opis odpadkov:  <BR>Opombe: -<BR>Tip: odlagališče odpadkov,,123,,,,,,,,,
188,2010-04-03 21:27:02,14.5836671952338,45.9158131813062,,,1,0,2,8,20,3,,7,90,,,,,,"Raba tal: pozidano in sorodno zemljišče<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: izrazito kvari videz<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: ročno<BR>Opis odpadkov: plastičen zaboj, plastične cevi, folija bivalna prikolica<BR>Opombe: -<BR>Tip: odlagališče odpadkov",,123,1912,,,,,,,,
189,2010-04-03 21:27:03,14.5663566527343,45.9451259151545,,,1,0,1,1,1,,,100,,,,,,,"Raba tal: pozidano in sorodno zemljišče<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: manj pomembno<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: ročno<BR>Opis odpadkov: obleka, škatle <BR>Opombe: -<BR>Tip: odlagališče odpadkov",,123,1912,,,,,,,,
788,2010-04-18 14:27:05,13.687284458771,46.1466720994881,,,1,1,1,5,2,,,,,100,<p>salonitne plošče</p>,,,,<p>V bližini st. hiše Doblar št.41</p>,,44,,,,,,,,,
190,2010-04-18 14:28:05,14.3480647364391,45.9327284091826,,,1,1,1,6,4,60,,,,40,salonitke,,,,Raba tal: travniške površine<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: manj pomembno<BR>Vpliv: <BR>Stanje: živo<BR>Ukrepi: nič<BR>Predlog sanacije: poseben projekt<BR>Nacin sanacije: ročno<BR>Opis odpadkov:  <BR>Opombe: -<BR>Tip: odlagališče odpadkov,,5,,,,,,,,,
191,2010-04-18 14:28:52,14.351161292898,45.934779597642,,,1,2,1,70,70,85,,,,15,salonitke,,,,Raba tal: travniške površine<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: izrazito kvari videz<BR>Vpliv: <BR>Stanje: živo<BR>Ukrepi: nič<BR>Predlog sanacije: poseben projekt<BR>Nacin sanacije: ročno<BR>Opis odpadkov:  <BR>Opombe: -<BR>Tip: odlagališče odpadkov,,5,,,,,,,,,
192,2010-04-18 14:34:47,14.3506493828765,45.9377459247255,,,1,7,1,50,25,100,,,,,,,,,Raba tal: travniške površine<BR>Tip: nasutje materiala<BR>Vrsta: enkratno<BR>Vpliv: manj pomembno<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: ročno<BR>Opis odpadkov:  <BR>Opombe: zaraščeno<BR>Tip: nasutje materiala,,5,,,,,,,,,
193,2010-04-18 14:25:45,14.3569524181513,45.9369089486054,,,1,30,1,4,4,90,,10,,,,,,,Raba tal: travniške površine<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: manj pomembno<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: ročno<BR>Opis odpadkov: polivinil <BR>Opombe: -<BR>Tip: odlagališče odpadkov,,5,,,,,,,,,
194,2010-04-18 14:28:15,14.5615211357401,45.993712689061,,,1,1,1,45,25,100,,,,,,,,,Raba tal: travniške površine<BR>Tip: nasutje materiala<BR>Vrsta: enkratno<BR>Vpliv: manj pomembno<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: ročno<BR>Opis odpadkov:  <BR>Opombe: zaraščeno<BR>Tip: nasutje materiala,,123,,,,,,,,,
195,2010-04-18 14:25:19,14.5558547619549,45.9904155298589,,,1,0,2,20,10,100,,,,,,,,,Raba tal: gozd<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: manj pomembno<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: ročno<BR>Opis odpadkov:  <BR>Opombe: -<BR>Tip: odlagališče odpadkov,,123,,,,,,,,,
196,2010-04-18 14:29:35,14.5496042349941,45.9907688089904,,,1,2,1,10,5,100,,,,,,,,,Raba tal: travniške površine<BR>Tip: odlagališče odpadkov<BR>Vrsta: enkratno<BR>Vpliv: izrazito kvari videz<BR>Vpliv: <BR>Stanje: opuščeno<BR>Ukrepi: nič<BR>Predlog sanacije: odvoz<BR>Nacin sanacije: ročno<BR>Opis odpadkov:  <BR>Opombe: -<BR>Tip: odlagališče odpadkov,,123,,,,,,,,,
